experiment,condition,model,seed,base_test_mse,best_test_mse,best_alpha,improvement_pct,test_mse_a0.0,test_mse_a0.3,test_mse_a0.5,test_mse_a0.7,test_mse_a1.0
A,main,SVR(rbf),42,2.447199543565034,2.4378272479033587,0.7,0.3829804433529004,2.465327225244172,2.452525993195728,2.445164210988116,2.4378272479033587,2.447199543565034
A,main,SVR(rbf),43,2.375053651408062,2.375053651408062,1.0,0.0,2.3947017503380295,2.4014742906062145,2.3989442131882805,2.3874041842451863,2.375053651408062
A,main,SVR(rbf),44,2.03721059950262,2.03721059950262,1.0,0.0,2.0985791839282117,2.074298873113052,2.050753834749007,2.0445816043474987,2.03721059950262
A,main,SVR(rbf),45,2.0550759150301117,2.0550759150301117,1.0,0.0,2.0996559037827462,2.0805942054915714,2.070778510235838,2.0631257697755925,2.0550759150301117
A,main,SVR(rbf),46,2.7787958124549057,2.7787958124549057,1.0,0.0,2.821667795086102,2.795997881496903,2.7948559323191713,2.7930718053266954,2.7787958124549057
A,main,SVR(rbf),47,2.118214409630242,2.098290676509151,0.7,0.9405909538954186,2.108802636119338,2.0905488389881475,2.09320707079758,2.098290676509151,2.118214409630242
A,main,SVR(rbf),48,2.5570682078101163,2.5570682078101163,1.0,0.0,2.629106572657455,2.6190133570440883,2.603099701261483,2.5796286086224027,2.5570682078101163
A,main,SVR(rbf),49,2.5263067713823784,2.4967796188518325,0.3,1.168787293175356,2.511260533315525,2.4967796188518325,2.509387457919277,2.517143321256424,2.5263067713823784
A,main,SVR(rbf),50,2.6320543656967166,2.6236369717539216,0.3,0.319803194512163,2.6268983035815374,2.6236369717539216,2.6294781786770507,2.632378383879383,2.6320543656967166
A,main,SVR(rbf),51,2.523629763550357,2.5209937344868303,0.5,0.104453874399471,2.5463719985938296,2.5326519141300072,2.5209937344868303,2.525497990661035,2.523629763550357
A,main,SVR(rbf),52,2.368351183140384,2.368351183140384,1.0,0.0,2.3925496517423572,2.378274741807425,2.3687728699691646,2.371315025887156,2.368351183140384
A,main,SVR(rbf),53,2.2398792411751978,2.2398792411751978,1.0,0.0,2.2730897645920103,2.262055070114291,2.250275173206007,2.2388252477193564,2.2398792411751978
A,main,SVR(rbf),54,2.4385711833324266,2.4327421088933923,0.5,0.23903646852205637,2.442070760254125,2.4376741260679187,2.4327421088933923,2.4349961984363913,2.4385711833324266
A,main,SVR(rbf),55,2.070438846022498,2.061995101283773,0.7,0.40782391399515694,2.068905386392207,2.0633121044715783,2.063811574782508,2.061995101283773,2.070438846022498
A,main,SVR(rbf),56,2.214166519420837,2.214166519420837,1.0,0.0,2.234049072053655,2.2370152701803283,2.224046485713833,2.219478084195325,2.214166519420837
A,main,SVR(rbf),57,1.7981361934290467,1.7747011165035793,0.0,1.3032982157361908,1.7747011165035793,1.7735564155282404,1.7778382990813644,1.7819493631391838,1.7981361934290467
A,main,SVR(rbf),58,2.8443234264863833,2.8443234264863833,1.0,0.0,2.8635186434144506,2.863792883000349,2.8604039102623138,2.852677534871772,2.8443234264863833
A,main,SVR(rbf),59,2.083706997363999,2.069940288177474,0.0,0.6606835415891096,2.069940288177474,2.0746330672131945,2.083264686336972,2.0787238841683675,2.083706997363999
A,main,SVR(rbf),60,1.8804596358386365,1.9032392845405162,0.3,-1.2113872729695958,1.921429333725142,1.9032392845405162,1.9004994459303508,1.896653039890753,1.8804596358386365
A,main,SVR(rbf),61,1.9591983643070576,1.9591983643070576,1.0,0.0,1.9606154800134177,1.95147215294667,1.9525557645780771,1.9471999173835768,1.9591983643070576
A,main,MLP(4),42,5.169929290373581,5.092404263849276,0.0,1.4995374630878764,5.092404263849276,5.27900848396643,8.228898446660962,6.8910492654690225,5.169929290373581
A,main,MLP(4),43,5.049275839722823,4.427342977017971,0.3,12.31726850436819,6.455847369247459,4.427342977017971,4.8775247023098895,5.1368973114579175,5.049275839722823
A,main,MLP(4),44,9.74455324656645,5.094740444691687,0.7,47.717044426979264,5.261353222532806,5.106355484312722,5.154331016105784,5.094740444691687,9.74455324656645
A,main,MLP(4),45,4.848912708403561,4.264411862438892,0.3,12.054266205941007,7.194413564394256,4.264411862438892,4.488041867195714,6.789969244586376,4.848912708403561
A,main,MLP(4),46,5.214930639405151,5.214930639405151,1.0,0.0,5.3792384962304025,7.181256828219973,5.113544395855246,5.241571235550633,5.214930639405151
A,main,MLP(4),47,5.040747520003389,4.884249625558587,0.0,3.1046564785037543,4.884249625558587,5.030088489466373,6.066165487803113,5.036211431817421,5.040747520003389
A,main,MLP(4),48,5.459240590520793,4.908811465526254,0.3,10.082521842878325,7.120021162427778,4.908811465526254,5.007424227795795,4.7623279123053,5.459240590520793
A,main,MLP(4),49,7.430462552044211,5.188970019586474,0.3,30.166258382408166,5.019549982173313,5.188970019586474,5.158324971765233,7.330367529655145,7.430462552044211
A,main,MLP(4),50,8.53850692762947,3.647509060359975,0.7,57.281652503470816,4.369017115153331,5.14947979094135,5.113411465823931,3.647509060359975,8.53850692762947
A,main,MLP(4),51,4.031460891969605,4.031460891969605,1.0,0.0,7.961995203480147,5.71223053580825,5.476087730236502,8.359075337098949,4.031460891969605
A,main,MLP(4),52,7.7208325877209445,5.107528820400334,0.7,33.84743468569382,5.236646250426982,7.2064644223378655,5.3930992392193,5.107528820400334,7.7208325877209445
A,main,MLP(4),53,4.867380974370983,4.867380974370983,1.0,0.0,10.824157107734257,5.0009659289788155,4.969162918833541,7.02683954282451,4.867380974370983
A,main,MLP(4),54,5.054585766894564,4.973485380919228,0.5,1.6044912425170452,5.863009936341716,7.207729608450683,4.973485380919228,4.95868421419474,5.054585766894564
A,main,MLP(4),55,5.247436172256422,5.015813802869088,0.3,4.414010228689168,4.984604879388913,5.015813802869088,5.044241211406547,5.172762533100998,5.247436172256422
A,main,MLP(4),56,6.597322895690501,4.473945600318575,0.0,32.18543838075528,4.473945600318575,4.880875211280791,5.019309422555005,4.853013577390967,6.597322895690501
A,main,MLP(4),57,4.964125658819206,4.975834341816611,0.7,-0.23586596718403774,6.9277809680697535,4.99347235444357,6.222054998586486,4.975834341816611,4.964125658819206
A,main,MLP(4),58,7.438823735155308,5.078359588638547,0.7,31.731685419045352,5.273132353005508,5.056758678808609,5.0181984254475225,5.078359588638547,7.438823735155308
A,main,MLP(4),59,4.329008285488513,4.329008285488513,1.0,0.0,4.8112062014453585,5.130616630966003,4.915629163267722,5.118960173228973,4.329008285488513
A,main,MLP(4),60,4.431037856130049,4.431037856130049,1.0,0.0,13.4909456324463,4.658143126322782,4.809271560710918,6.358350609566431,4.431037856130049
A,main,MLP(4),61,5.009078592161502,3.897605594738492,0.0,22.18917066229121,3.897605594738492,6.395520440250431,4.885757138532414,6.096610505712246,5.009078592161502
A,main,MLP(8),42,5.037728415924168,2.9012553507706933,0.7,42.40945300663931,3.318891759446705,4.987719200091575,4.8615667613098195,2.9012553507706933,5.037728415924168
A,main,MLP(8),43,2.9661917926981554,2.834571166999652,0.3,4.437360592208255,4.823653425858356,2.834571166999652,3.5739126216198565,4.643415910097866,2.9661917926981554
A,main,MLP(8),44,4.803997197182174,2.637603669934771,0.3,45.09564511232688,5.026950815471945,2.637603669934771,2.9271193316005353,4.780881162595963,4.803997197182174
A,main,MLP(8),45,4.12031835107105,3.0018068467424603,0.7,27.14623990250267,4.674227784213955,4.734448238390554,4.754773782760054,3.0018068467424603,4.12031835107105
A,main,MLP(8),46,3.8491280242620056,3.4280158440559414,0.3,10.940456580079697,4.907737322760231,3.4280158440559414,4.673421124873521,4.879528864046708,3.8491280242620056
A,main,MLP(8),47,4.813493159525943,2.6805510949067015,0.3,44.31172942249084,4.843294321466596,2.6805510949067015,4.67246782916456,2.921681694444214,4.813493159525943
A,main,MLP(8),48,7.801263255020606,3.4029278304843245,0.3,56.379784667639235,4.7848869076633695,3.4029278304843245,4.389092917891171,4.736846989773628,7.801263255020606
A,main,MLP(8),49,3.2286707483752735,2.8978023787365244,0.5,10.247820091449341,3.9039102556377716,6.431380953205812,2.8978023787365244,6.559245677723884,3.2286707483752735
A,main,MLP(8),50,2.898248404686671,2.898248404686671,1.0,0.0,3.228963518394512,2.806533157959864,2.9157295989414673,4.879698402250933,2.898248404686671
A,main,MLP(8),51,5.486989157509222,2.646140436382982,0.3,51.77427254869631,4.049567307907527,2.646140436382982,2.534482703969903,3.719243963067145,5.486989157509222
A,main,MLP(8),52,4.889165789289209,3.0109681533120565,0.7,38.41550311285735,4.134131296122903,4.788104470744774,4.957313812399716,3.0109681533120565,4.889165789289209
A,main,MLP(8),53,3.6204760126314617,2.774841032590807,0.0,23.35701098668581,2.774841032590807,6.325026613633859,4.669457550369913,2.6727045599859967,3.6204760126314617
A,main,MLP(8),54,2.7554553278418044,2.7554553278418044,1.0,0.0,4.680290406512931,3.8413308648218227,2.9428923465625996,4.1802662332335,2.7554553278418044
A,main,MLP(8),55,2.935322344599359,2.935322344599359,1.0,0.0,4.983228230382658,4.869386847519503,4.777840278650345,3.09355970472646,2.935322344599359
A,main,MLP(8),56,2.613978521141686,2.613978521141686,1.0,0.0,3.472919867254525,4.667396541292038,3.0513019883238384,4.841807163607254,2.613978521141686
A,main,MLP(8),57,2.777444528577791,2.2046725461630152,0.5,20.622265414174354,3.2439015026441766,6.5548681662845585,2.2046725461630152,3.8255184638556528,2.777444528577791
A,main,MLP(8),58,2.9023474607038233,2.942263334933533,0.5,-1.375296196273826,4.095159508232352,7.043744197647253,2.942263334933533,5.028246410447118,2.9023474607038233
A,main,MLP(8),59,3.1867775198174324,2.816848530744941,0.5,11.60824647381359,4.713758369018855,4.787617833908429,2.816848530744941,4.68779244712807,3.1867775198174324
A,main,MLP(8),60,2.3438476602598093,2.3438476602598093,1.0,0.0,4.439039829182577,2.9984696010101524,4.425039950147138,5.753856876802439,2.3438476602598093
A,main,MLP(8),61,4.57568860418966,3.0773717982814643,0.0,32.7451654934797,3.0773717982814643,4.760920513223567,3.119159344656936,3.8959302379312577,4.57568860418966
A,main,MLP(16),42,2.08092159064971,1.7557991250993124,0.0,15.62396521864561,1.7557991250993124,2.443119194511109,2.368285484148571,1.9358214265316658,2.08092159064971
A,main,MLP(16),43,4.5536096295377275,1.2937643673261432,0.3,71.58815812989478,2.511541329212774,1.2937643673261432,2.671738328427926,2.1276141722559254,4.5536096295377275
A,main,MLP(16),44,2.1089953340977248,1.2433846602137562,0.0,41.04374532693294,1.2433846602137562,1.6098724641854634,2.048685422877619,2.2414743006059616,2.1089953340977248
A,main,MLP(16),45,2.310754424488203,2.2772692524428693,0.3,1.4491012844322564,3.116622700648826,2.2772692524428693,2.4317230441022866,2.213196159863125,2.310754424488203
A,main,MLP(16),46,2.469156150581323,2.0616183610788146,0.3,16.505144456196508,2.6765176484608255,2.0616183610788146,2.5845915039940226,2.130518505406917,2.469156150581323
A,main,MLP(16),47,1.7399675049018752,1.5531846410901247,0.0,10.734847822476095,1.5531846410901247,1.5852690243022338,1.8090881112151198,2.626096457141867,1.7399675049018752
A,main,MLP(16),48,2.5867111618290144,2.272789835086603,0.0,12.135925006812267,2.272789835086603,2.496158321252937,2.530937161631847,2.5533631913491,2.5867111618290144
A,main,MLP(16),49,2.002978364031865,2.002978364031865,1.0,0.0,2.8159764241352656,2.70337156868322,3.8399079263530482,2.7719493891726232,2.002978364031865
A,main,MLP(16),50,2.5955929006520173,2.1317603680456534,0.3,17.870003130685415,2.2921343811498116,2.1317603680456534,2.4716458154703966,2.3782118775814807,2.5955929006520173
A,main,MLP(16),51,1.9357116097721956,1.9357116097721956,1.0,0.0,2.7247126367991323,2.6640162598969606,2.3976422181083388,3.855507056852718,1.9357116097721956
A,main,MLP(16),52,2.45367579513697,1.8688913672607481,0.5,23.83299493092069,1.9247611878662652,2.4837284150702574,1.8688913672607481,2.5183942261865835,2.45367579513697
A,main,MLP(16),53,1.7391453917742443,1.7391453917742443,1.0,0.0,2.3486877961509935,1.728206653111968,2.286190983046825,1.8420672893706724,1.7391453917742443
A,main,MLP(16),54,2.5604640479600946,2.3165309023678455,0.5,9.526911568494354,2.387005755062286,2.556087572560982,2.3165309023678455,2.360251402309391,2.5604640479600946
A,main,MLP(16),55,2.65152434254057,2.6949601664853478,0.5,-1.6381453961369115,2.7282481125666402,2.702827587636976,2.6949601664853478,2.6660967966146334,2.65152434254057
A,main,MLP(16),56,2.696186212600547,1.1748628831786392,0.3,56.42500960475385,2.589585260178445,1.1748628831786392,2.4761399840110325,2.548784681878291,2.696186212600547
A,main,MLP(16),57,2.661669613157719,1.740075492634107,0.7,34.62466250385834,2.366407407977327,2.1725706205572153,2.2486519385183894,1.740075492634107,2.661669613157719
A,main,MLP(16),58,2.366191181765154,2.2370861520338274,0.3,5.456238309324428,2.7582732215168777,2.2370861520338274,2.3447775977950096,2.4551585098867044,2.366191181765154
A,main,MLP(16),59,1.9355599525316145,1.9355599525316145,1.0,0.0,2.0646985228602523,2.054975240503617,2.3310185575170803,2.489808269525664,1.9355599525316145
A,main,MLP(16),60,2.1140570948171735,1.710955785228274,0.3,19.067664282915704,2.411715587853668,1.710955785228274,2.046266475616339,2.127953294738428,2.1140570948171735
A,main,MLP(16),61,3.3515162167827506,1.6616223915735417,0.5,50.42177080173591,1.9671998184187167,3.2763377036548347,1.6616223915735417,2.3703736731737846,3.3515162167827506
A,main,MLP(8x2),42,1.3434853825972044,1.0872811237769366,0.0,19.07011882220689,1.0872811237769366,2.1199305149180607,1.7052366073711993,0.8652312766447823,1.3434853825972044
A,main,MLP(8x2),43,4.5286633049443585,0.4992326258320804,0.3,88.97615936059935,0.6477506454872686,0.4992326258320804,0.7609175600805522,0.9654374435101314,4.5286633049443585
A,main,MLP(8x2),44,0.872189259577522,0.8373696576043975,0.0,3.992207148938144,0.8373696576043975,1.5392520566265173,1.431382362746675,1.4221069345610302,0.872189259577522
A,main,MLP(8x2),45,1.4940708500861117,0.5082544360669027,0.5,65.98190534019126,0.5664927531692442,0.6230155377592081,0.5082544360669027,0.7579910160096401,1.4940708500861117
A,main,MLP(8x2),46,1.516736803429297,0.5788863616784428,0.5,61.83343343620344,0.5982159831547904,1.783114087748338,0.5788863616784428,1.4003622037447667,1.516736803429297
A,main,MLP(8x2),47,5.384524166404915,0.4409375937863455,0.3,91.81102024692468,1.6567905993629275,0.4409375937863455,1.6870077420780278,1.214357342604126,5.384524166404915
A,main,MLP(8x2),48,0.667361512424972,0.667361512424972,1.0,0.0,1.3964365813698751,0.8333793895668707,1.5730859443581982,0.6518373643835526,0.667361512424972
A,main,MLP(8x2),49,3.010646590182311,0.6735603208237523,0.7,77.62738665440753,2.759920390508115,1.1552833478020477,2.0084129443129397,0.6735603208237523,3.010646590182311
A,main,MLP(8x2),50,1.4428594178032446,1.2200759380904238,0.7,15.440414843187488,1.9401388528331318,1.9796276515465674,4.754006865815453,1.2200759380904238,1.4428594178032446
A,main,MLP(8x2),51,1.1555332700386,0.57295569198307,0.7,50.416339638240736,2.1087579027517114,0.8913711985590372,1.491223435546967,0.57295569198307,1.1555332700386
A,main,MLP(8x2),52,0.9802315992165263,0.8551682025248891,0.3,12.758555915928142,1.7728065813321423,0.8551682025248891,1.5214828150938233,1.6150994566959966,0.9802315992165263
A,main,MLP(8x2),53,0.7635491155580885,0.6220254969084091,0.5,18.534972507464406,1.1694502471344286,1.7124639251172935,0.6220254969084091,1.146166170990191,0.7635491155580885
A,main,MLP(8x2),54,1.569406982445914,0.5578450145837776,0.7,64.45504443249142,2.2323480180524595,0.5708389161613031,1.1152417246650836,0.5578450145837776,1.569406982445914
A,main,MLP(8x2),55,0.9293305820817344,0.5245565136249466,0.3,43.555444775106736,2.010932965191069,0.5245565136249466,1.5316472314766478,1.8349211717093212,0.9293305820817344
A,main,MLP(8x2),56,1.022766675015783,0.8221434131306188,0.3,19.615740988243303,1.8540759644359661,0.8221434131306188,1.495881708810312,1.395170422847807,1.022766675015783
A,main,MLP(8x2),57,0.6392114229848246,0.6392114229848246,1.0,0.0,1.3226947158744105,0.812718769305287,0.7802845116662008,0.7357674959900168,0.6392114229848246
A,main,MLP(8x2),58,1.740532641931097,1.0020152698345817,0.0,42.43053846305005,1.0020152698345817,1.6431046222834425,4.611725581011881,1.76296123692688,1.740532641931097
A,main,MLP(8x2),59,1.7537028844059077,0.6686754749454468,0.5,61.87065204195235,1.5054089919892961,4.71593135913908,0.6686754749454468,4.671298153743094,1.7537028844059077
A,main,MLP(8x2),60,0.8728620002816804,0.6699206634448459,0.5,23.250105603330592,1.3030478584025365,0.6555870715878975,0.6699206634448459,1.3179710321283677,0.8728620002816804
A,main,MLP(8x2),61,1.0341064435954896,0.47361965381898685,0.5,54.200106115550696,0.8130078029642065,0.5903353874151929,0.47361965381898685,1.3846467121576698,1.0341064435954896
A,main,MLP(16x2),42,0.3697107883911714,0.45727700498749185,0.0,-23.685058523007257,0.45727700498749185,0.4882896767280191,0.5051528690841834,0.4545129830450747,0.3697107883911714
A,main,MLP(16x2),43,0.40758084998844357,0.3048736518902535,0.5,25.19922074383578,0.43304797307822335,0.32569213783554735,0.3048736518902535,0.36457902647525664,0.40758084998844357
A,main,MLP(16x2),44,0.3160782633771952,0.4139096363999813,0.3,-30.95162950387324,0.5589412722122997,0.4139096363999813,0.3570390315264615,0.3765263954986008,0.3160782633771952
A,main,MLP(16x2),45,0.23925829129926118,0.2671883806105746,0.0,-11.673613967416834,0.2671883806105746,0.2911719242127805,0.24047770951786837,0.2374107728999182,0.23925829129926118
A,main,MLP(16x2),46,0.4021060299491121,0.4021060299491121,1.0,0.0,0.5095960195768188,0.3996857072966507,1.201972930961913,0.4290659464983926,0.4021060299491121
A,main,MLP(16x2),47,0.42229381876989763,0.42973074613013496,0.5,-1.761078905180378,0.5163008465816109,0.44795566972889045,0.42973074613013496,0.3904253504148249,0.42229381876989763
A,main,MLP(16x2),48,0.40112355233936864,0.39987961161904295,0.3,0.3101141065068293,0.47028500776414023,0.39987961161904295,0.36866625139152936,0.4155376369719684,0.40112355233936864
A,main,MLP(16x2),49,0.4394183620958198,0.4584598998859044,0.5,-4.333350499798276,0.5135689638374341,0.8192069340733711,0.4584598998859044,0.5096292318503098,0.4394183620958198
A,main,MLP(16x2),50,0.39625985693287064,0.3325248263246345,0.3,16.08415020929898,0.41249669774579606,0.3325248263246345,0.38818316484948195,0.37007030991781037,0.39625985693287064
A,main,MLP(16x2),51,0.3197557175977347,0.17940997357597246,0.5,43.89155104908013,0.2970552536253919,0.3406988734016622,0.17940997357597246,0.3517928828303268,0.3197557175977347
A,main,MLP(16x2),52,0.3941423943473224,0.4326031621422397,0.5,-9.75808954999783,0.44197494631524703,0.4474662256281149,0.4326031621422397,0.5332074197099512,0.3941423943473224
A,main,MLP(16x2),53,0.3090330345890824,0.3090330345890824,1.0,0.0,0.5142452828230605,0.3687734150242922,0.42975274856938167,0.5046050367985853,0.3090330345890824
A,main,MLP(16x2),54,0.35330293984957895,0.29498019104350226,0.3,16.507858335656074,0.3575973859969031,0.29498019104350226,0.2791944862651031,0.32492572344554016,0.35330293984957895
