experiment,condition,model,seed,base_test_acc,best_test_acc,best_val_acc,best_alpha,delta_pp,test_acc_a0.0,test_acc_a0.3,test_acc_a0.5,test_acc_a0.7,test_acc_a1.0
D,teacher=gb_only,"RF(20,d3)",58,0.575,0.57125,0.578125,0.5,-0.374999999999992,0.573125,0.57125,0.57125,0.575,0.575
D,teacher=gb_only,"RF(20,d3)",59,0.516875,0.539375,0.5791666666666667,0.0,2.2500000000000075,0.539375,0.53125,0.515,0.51625,0.516875
D,teacher=gb_only,"RF(20,d3)",60,0.548125,0.554375,0.5458333333333333,0.0,0.6249999999999978,0.554375,0.54875,0.548125,0.546875,0.548125
D,teacher=gb_only,"RF(20,d3)",61,0.576875,0.576875,0.5916666666666667,0.0,0.0,0.576875,0.576875,0.576875,0.578125,0.576875
D,teacher=gb_only,XGB(sm),42,0.745625,0.745625,0.7479166666666667,1.0,0.0,0.7475,0.743125,0.74125,0.740625,0.745625
D,teacher=gb_only,XGB(sm),43,0.76,0.758125,0.725,0.3,-0.187499999999996,0.765,0.758125,0.763125,0.763125,0.76
D,teacher=gb_only,XGB(sm),44,0.74375,0.75,0.7052083333333333,0.0,0.6249999999999978,0.75,0.74875,0.748125,0.748125,0.74375
D,teacher=gb_only,XGB(sm),45,0.735625,0.73625,0.746875,0.0,0.06249999999999867,0.73625,0.734375,0.73375,0.73625,0.735625
D,teacher=gb_only,XGB(sm),46,0.741875,0.739375,0.7302083333333333,0.3,-0.24999999999999467,0.741875,0.739375,0.739375,0.740625,0.741875
D,teacher=gb_only,XGB(sm),47,0.738125,0.73875,0.74375,0.5,0.06249999999999867,0.7375,0.7375,0.73875,0.743125,0.738125
D,teacher=gb_only,XGB(sm),48,0.72625,0.724375,0.7291666666666666,0.3,-0.187499999999996,0.7225,0.724375,0.7225,0.725,0.72625
D,teacher=gb_only,XGB(sm),49,0.74125,0.74375,0.7395833333333334,0.0,0.2500000000000058,0.74375,0.7425,0.740625,0.740625,0.74125
D,teacher=gb_only,XGB(sm),50,0.740625,0.73875,0.7364583333333333,0.3,-0.187499999999996,0.7375,0.73875,0.74,0.740625,0.740625
D,teacher=gb_only,XGB(sm),51,0.730625,0.731875,0.7354166666666667,0.7,0.12500000000000844,0.73375,0.7325,0.733125,0.731875,0.730625
D,teacher=gb_only,XGB(sm),52,0.739375,0.739375,0.7364583333333333,0.3,0.0,0.739375,0.739375,0.739375,0.74,0.739375
D,teacher=gb_only,XGB(sm),53,0.73625,0.738125,0.7416666666666667,0.7,0.1875000000000071,0.73875,0.739375,0.738125,0.738125,0.73625
D,teacher=gb_only,XGB(sm),54,0.736875,0.736875,0.7447916666666666,1.0,0.0,0.739375,0.739375,0.736875,0.74,0.736875
D,teacher=gb_only,XGB(sm),55,0.74875,0.749375,0.7572916666666667,0.0,0.06249999999999867,0.749375,0.74875,0.748125,0.748125,0.74875
D,teacher=gb_only,XGB(sm),56,0.719375,0.72625,0.7322916666666667,0.0,0.6874999999999964,0.72625,0.725625,0.72625,0.720625,0.719375
D,teacher=gb_only,XGB(sm),57,0.733125,0.733125,0.7479166666666667,0.0,0.0,0.733125,0.729375,0.729375,0.730625,0.733125
D,teacher=gb_only,XGB(sm),58,0.744375,0.75125,0.7395833333333334,0.7,0.6874999999999964,0.751875,0.749375,0.75125,0.75125,0.744375
D,teacher=gb_only,XGB(sm),59,0.714375,0.714375,0.740625,0.3,0.0,0.71625,0.714375,0.716875,0.71875,0.714375
D,teacher=gb_only,XGB(sm),60,0.738125,0.73625,0.7333333333333333,0.0,-0.1875000000000071,0.73625,0.736875,0.735625,0.738125,0.738125
D,teacher=gb_only,XGB(sm),61,0.740625,0.739375,0.7135416666666666,0.7,-0.12499999999999734,0.741875,0.7425,0.7425,0.739375,0.740625
D,teacher=gb_only,GB(sm),42,0.761875,0.7575,0.7635416666666667,0.7,-0.4375000000000018,0.76,0.76125,0.765,0.7575,0.761875
D,teacher=gb_only,GB(sm),43,0.7725,0.773125,0.7375,0.5,0.06249999999999867,0.770625,0.77625,0.773125,0.773125,0.7725
D,teacher=gb_only,GB(sm),44,0.76125,0.763125,0.721875,0.3,0.1875000000000071,0.764375,0.763125,0.763125,0.763125,0.76125
D,teacher=gb_only,GB(sm),45,0.7475,0.750625,0.75,0.5,0.31249999999999334,0.749375,0.748125,0.750625,0.750625,0.7475
D,teacher=gb_only,GB(sm),46,0.74625,0.758125,0.7510416666666667,0.7,1.187500000000008,0.759375,0.75,0.75,0.758125,0.74625
D,teacher=gb_only,GB(sm),47,0.755625,0.75125,0.7625,0.7,-0.4375000000000018,0.748125,0.74875,0.751875,0.75125,0.755625
D,teacher=gb_only,GB(sm),48,0.746875,0.746875,0.7510416666666667,1.0,0.0,0.74,0.743125,0.745625,0.74875,0.746875
D,teacher=gb_only,GB(sm),49,0.754375,0.751875,0.746875,0.3,-0.2500000000000058,0.74625,0.751875,0.750625,0.751875,0.754375
D,teacher=gb_only,GB(sm),50,0.75,0.746875,0.753125,0.0,-0.31250000000000444,0.746875,0.749375,0.754375,0.75,0.75
D,teacher=gb_only,GB(sm),51,0.745625,0.74875,0.7510416666666667,0.0,0.31250000000000444,0.74875,0.745625,0.743125,0.741875,0.745625
D,teacher=gb_only,GB(sm),52,0.75375,0.754375,0.7510416666666667,0.3,0.06249999999999867,0.759375,0.754375,0.754375,0.758125,0.75375
D,teacher=gb_only,GB(sm),53,0.748125,0.751875,0.759375,0.5,0.374999999999992,0.75125,0.746875,0.751875,0.746875,0.748125
D,teacher=gb_only,GB(sm),54,0.755625,0.755625,0.7645833333333333,0.7,0.0,0.755,0.753125,0.753125,0.755625,0.755625
D,teacher=gb_only,GB(sm),55,0.76,0.76,0.775,1.0,0.0,0.761875,0.761875,0.76125,0.76,0.76
D,teacher=gb_only,GB(sm),56,0.74375,0.745625,0.7354166666666667,0.3,0.187499999999996,0.74125,0.745625,0.744375,0.74625,0.74375
D,teacher=gb_only,GB(sm),57,0.75125,0.75125,0.7572916666666667,1.0,0.0,0.754375,0.75125,0.75125,0.7525,0.75125
D,teacher=gb_only,GB(sm),58,0.768125,0.766875,0.7572916666666667,0.0,-0.12499999999999734,0.766875,0.764375,0.7675,0.766875,0.768125
D,teacher=gb_only,GB(sm),59,0.7275,0.729375,0.7520833333333333,0.5,0.187499999999996,0.728125,0.724375,0.729375,0.726875,0.7275
D,teacher=gb_only,GB(sm),60,0.750625,0.750625,0.7479166666666667,0.5,0.0,0.75125,0.75375,0.750625,0.756875,0.750625
D,teacher=gb_only,GB(sm),61,0.753125,0.7575,0.7239583333333334,0.0,0.4374999999999907,0.7575,0.753125,0.753125,0.754375,0.753125
D,teacher=gb_only,DT(d5),42,0.58125,0.58125,0.5864583333333333,0.0,0.0,0.58125,0.58125,0.58125,0.58125,0.58125
D,teacher=gb_only,DT(d5),43,0.58375,0.58375,0.54375,0.0,0.0,0.58375,0.58375,0.58375,0.58375,0.58375
D,teacher=gb_only,DT(d5),44,0.62,0.62,0.6041666666666666,0.0,0.0,0.62,0.62,0.62,0.62,0.62
D,teacher=gb_only,DT(d5),45,0.570625,0.570625,0.5739583333333333,0.3,0.0,0.559375,0.570625,0.570625,0.570625,0.570625
D,teacher=gb_only,DT(d5),46,0.570625,0.570625,0.5604166666666667,1.0,0.0,0.574375,0.574375,0.574375,0.574375,0.570625
D,teacher=gb_only,DT(d5),47,0.603125,0.6025,0.5989583333333334,0.0,-0.06249999999999867,0.6025,0.6025,0.6025,0.603125,0.603125
D,teacher=gb_only,DT(d5),48,0.59875,0.60125,0.59375,0.0,0.24999999999999467,0.60125,0.60125,0.59875,0.59875,0.59875
D,teacher=gb_only,DT(d5),49,0.61125,0.60625,0.6354166666666666,0.0,-0.5000000000000004,0.60625,0.60625,0.60625,0.61125,0.61125
D,teacher=gb_only,DT(d5),50,0.556875,0.556875,0.5635416666666667,0.0,0.0,0.556875,0.556875,0.556875,0.556875,0.556875
D,teacher=gb_only,DT(d5),51,0.56875,0.605625,0.6260416666666667,0.0,3.687499999999999,0.605625,0.605625,0.605625,0.56875,0.56875
D,teacher=gb_only,DT(d5),52,0.576875,0.575625,0.5822916666666667,0.0,-0.12499999999999734,0.575625,0.575625,0.575625,0.575625,0.576875
D,teacher=gb_only,DT(d5),53,0.590625,0.590625,0.5833333333333334,0.0,0.0,0.590625,0.590625,0.590625,0.590625,0.590625
D,teacher=gb_only,DT(d5),54,0.61625,0.61625,0.6260416666666667,0.0,0.0,0.61625,0.61625,0.61625,0.61625,0.61625
D,teacher=gb_only,DT(d5),55,0.574375,0.574375,0.5760416666666667,1.0,0.0,0.574375,0.574375,0.574375,0.574375,0.574375
D,teacher=gb_only,DT(d5),56,0.5925,0.5925,0.578125,1.0,0.0,0.593125,0.593125,0.593125,0.593125,0.5925
D,teacher=gb_only,DT(d5),57,0.5975,0.5975,0.6114583333333333,0.0,0.0,0.5975,0.5975,0.5975,0.5975,0.5975
D,teacher=gb_only,DT(d5),58,0.61125,0.61125,0.615625,0.3,0.0,0.610625,0.61125,0.610625,0.61125,0.61125
D,teacher=gb_only,DT(d5),59,0.55625,0.560625,0.5666666666666667,0.7,0.4375000000000018,0.55625,0.55625,0.55625,0.560625,0.55625
D,teacher=gb_only,DT(d5),60,0.611875,0.609375,0.6197916666666666,0.0,-0.24999999999999467,0.609375,0.609375,0.609375,0.611875,0.611875
D,teacher=gb_only,DT(d5),61,0.57625,0.57625,0.5677083333333334,1.0,0.0,0.5775,0.5775,0.5775,0.5775,0.57625
D,teacher=gb_only,DT(d3),42,0.511875,0.511875,0.5239583333333333,0.0,0.0,0.511875,0.511875,0.511875,0.511875,0.511875
D,teacher=gb_only,DT(d3),43,0.5225,0.5225,0.5145833333333333,0.0,0.0,0.5225,0.5225,0.5225,0.5225,0.5225
D,teacher=gb_only,DT(d3),44,0.528125,0.528125,0.5197916666666667,0.0,0.0,0.528125,0.528125,0.528125,0.528125,0.528125
D,teacher=gb_only,DT(d3),45,0.513125,0.5125,0.5322916666666667,0.0,-0.06250000000000977,0.5125,0.513125,0.513125,0.513125,0.513125
D,teacher=gb_only,DT(d3),46,0.515,0.515,0.5302083333333333,1.0,0.0,0.519375,0.519375,0.519375,0.519375,0.515
D,teacher=gb_only,DT(d3),47,0.533125,0.533125,0.5197916666666667,0.0,0.0,0.533125,0.533125,0.533125,0.533125,0.533125
D,teacher=gb_only,DT(d3),48,0.534375,0.535,0.5395833333333333,0.0,0.06249999999999867,0.535,0.535,0.534375,0.534375,0.534375
D,teacher=gb_only,DT(d3),49,0.525625,0.525625,0.5489583333333333,0.0,0.0,0.525625,0.525625,0.525625,0.525625,0.525625
D,teacher=gb_only,DT(d3),50,0.5,0.5,0.5125,0.0,0.0,0.5,0.5,0.5,0.5,0.5
D,teacher=gb_only,DT(d3),51,0.50875,0.510625,0.5208333333333334,0.0,0.187499999999996,0.510625,0.510625,0.510625,0.50875,0.50875
D,teacher=gb_only,DT(d3),52,0.51625,0.51625,0.5229166666666667,1.0,0.0,0.514375,0.514375,0.514375,0.514375,0.51625
D,teacher=gb_only,DT(d3),53,0.529375,0.529375,0.51875,0.0,0.0,0.529375,0.529375,0.529375,0.529375,0.529375
D,teacher=gb_only,DT(d3),54,0.53,0.53,0.5177083333333333,0.0,0.0,0.53,0.53,0.53,0.53,0.53
D,teacher=gb_only,DT(d3),55,0.53,0.53,0.5333333333333333,0.0,0.0,0.53,0.53,0.53,0.53,0.53
D,teacher=gb_only,DT(d3),56,0.540625,0.540625,0.5375,0.3,0.0,0.540625,0.540625,0.540625,0.540625,0.540625
D,teacher=gb_only,DT(d3),57,0.516875,0.516875,0.5416666666666666,0.0,0.0,0.516875,0.516875,0.516875,0.516875,0.516875
D,teacher=gb_only,DT(d3),58,0.526875,0.538125,0.525,0.0,1.1249999999999982,0.538125,0.526875,0.538125,0.526875,0.526875
D,teacher=gb_only,DT(d3),59,0.52125,0.52125,0.5354166666666667,0.0,0.0,0.52125,0.52125,0.52125,0.52125,0.52125
D,teacher=gb_only,DT(d3),60,0.528125,0.526875,0.51875,0.0,-0.12499999999999734,0.526875,0.526875,0.526875,0.528125,0.528125
D,teacher=gb_only,DT(d3),61,0.520625,0.520625,0.5072916666666667,0.0,0.0,0.520625,0.520625,0.520625,0.520625,0.520625
D,teacher=gb_only,KNN(k5),42,0.696875,0.69625,0.7125,0.5,-0.06249999999999867,0.69625,0.69625,0.69625,0.696875,0.696875
D,teacher=gb_only,KNN(k5),43,0.714375,0.715,0.6895833333333333,0.0,0.06249999999999867,0.715,0.715,0.715,0.715,0.714375
D,teacher=gb_only,KNN(k5),44,0.70125,0.703125,0.6552083333333333,0.0,0.187499999999996,0.703125,0.7025,0.701875,0.701875,0.70125
D,teacher=gb_only,KNN(k5),45,0.684375,0.685625,0.7083333333333334,0.7,0.12500000000000844,0.685625,0.685625,0.685625,0.685625,0.684375
D,teacher=gb_only,KNN(k5),46,0.70375,0.70375,0.6770833333333334,0.7,0.0,0.70375,0.70375,0.70375,0.70375,0.70375
D,teacher=gb_only,KNN(k5),47,0.689375,0.689375,0.6947916666666667,0.0,0.0,0.689375,0.69,0.689375,0.689375,0.689375
D,teacher=gb_only,KNN(k5),48,0.6925,0.69125,0.7083333333333334,0.0,-0.12499999999999734,0.69125,0.69125,0.69125,0.6925,0.6925
D,teacher=gb_only,KNN(k5),49,0.698125,0.698125,0.7,0.0,0.0,0.698125,0.698125,0.698125,0.698125,0.698125
D,teacher=gb_only,KNN(k5),50,0.700625,0.701875,0.6885416666666667,0.0,0.12499999999999734,0.701875,0.70125,0.70125,0.700625,0.700625
D,teacher=gb_only,KNN(k5),51,0.68375,0.684375,0.6875,0.0,0.06249999999999867,0.684375,0.684375,0.684375,0.68375,0.68375
D,teacher=gb_only,KNN(k5),52,0.696875,0.6975,0.709375,0.0,0.06249999999999867,0.6975,0.6975,0.6975,0.698125,0.696875
D,teacher=gb_only,KNN(k5),53,0.70375,0.705,0.6989583333333333,0.0,0.12499999999999734,0.705,0.705,0.704375,0.704375,0.70375
D,teacher=gb_only,KNN(k5),54,0.69375,0.695,0.7229166666666667,0.0,0.12499999999999734,0.695,0.695,0.694375,0.694375,0.69375
D,teacher=gb_only,KNN(k5),55,0.708125,0.70875,0.7041666666666667,0.0,0.06249999999999867,0.70875,0.708125,0.708125,0.708125,0.708125
D,teacher=gb_only,KNN(k5),56,0.705625,0.70625,0.696875,0.0,0.06250000000000977,0.70625,0.70625,0.705625,0.705625,0.705625
D,teacher=gb_only,KNN(k5),57,0.698125,0.6975,0.709375,0.0,-0.06249999999999867,0.6975,0.698125,0.698125,0.698125,0.698125
D,teacher=gb_only,KNN(k5),58,0.7175,0.71875,0.7072916666666667,0.0,0.12499999999999734,0.71875,0.718125,0.718125,0.718125,0.7175
D,teacher=gb_only,KNN(k5),59,0.68375,0.685,0.6927083333333334,0.0,0.12500000000000844,0.685,0.684375,0.68375,0.68375,0.68375
D,teacher=gb_only,KNN(k5),60,0.715,0.71625,0.6854166666666667,0.0,0.12500000000000844,0.71625,0.71625,0.715625,0.71625,0.715
D,teacher=gb_only,KNN(k5),61,0.711875,0.713125,0.6770833333333334,0.0,0.12499999999999734,0.713125,0.713125,0.713125,0.7125,0.711875
D,teacher=gb_only,KNN(k10),42,0.723125,0.7225,0.721875,0.5,-0.06249999999999867,0.7225,0.7225,0.7225,0.723125,0.723125
D,teacher=gb_only,KNN(k10),43,0.739375,0.739375,0.7114583333333333,0.0,0.0,0.739375,0.739375,0.739375,0.739375,0.739375
D,teacher=gb_only,KNN(k10),44,0.72125,0.720625,0.6864583333333333,0.3,-0.06249999999999867,0.72125,0.720625,0.72125,0.72125,0.72125
D,teacher=gb_only,KNN(k10),45,0.724375,0.725,0.7322916666666667,0.3,0.06249999999999867,0.725,0.725,0.725,0.725,0.724375
D,teacher=gb_only,KNN(k10),46,0.731875,0.731875,0.725,0.3,0.0,0.731875,0.731875,0.731875,0.731875,0.731875
D,teacher=gb_only,KNN(k10),47,0.718125,0.7175,0.7135416666666666,0.5,-0.06249999999999867,0.71875,0.71875,0.7175,0.7175,0.718125
D,teacher=gb_only,KNN(k10),48,0.71125,0.711875,0.7229166666666667,0.0,0.06249999999999867,0.711875,0.71125,0.71125,0.711875,0.71125
D,teacher=gb_only,KNN(k10),49,0.724375,0.725625,0.7229166666666667,0.0,0.12499999999999734,0.725625,0.725625,0.724375,0.724375,0.724375
D,teacher=gb_only,KNN(k10),50,0.71625,0.71625,0.6947916666666667,0.0,0.0,0.71625,0.71625,0.71625,0.71625,0.71625
D,teacher=gb_only,KNN(k10),51,0.721875,0.721875,0.7020833333333333,0.3,0.0,0.7225,0.721875,0.721875,0.721875,0.721875
D,teacher=gb_only,KNN(k10),52,0.72375,0.72375,0.7354166666666667,0.0,0.0,0.72375,0.72375,0.72375,0.72375,0.72375
D,teacher=gb_only,KNN(k10),53,0.7225,0.72125,0.721875,0.3,-0.12500000000000844,0.72125,0.72125,0.721875,0.721875,0.7225
D,teacher=gb_only,KNN(k10),54,0.72875,0.72875,0.7510416666666667,0.0,0.0,0.72875,0.72875,0.72875,0.72875,0.72875
D,teacher=gb_only,KNN(k10),55,0.741875,0.741875,0.7291666666666666,0.5,0.0,0.741875,0.7425,0.741875,0.741875,0.741875
D,teacher=gb_only,KNN(k10),56,0.7225,0.721875,0.7229166666666667,0.0,-0.06249999999999867,0.721875,0.721875,0.721875,0.7225,0.7225
D,teacher=gb_only,KNN(k10),57,0.72875,0.7275,0.7416666666666667,0.0,-0.12499999999999734,0.7275,0.72875,0.72875,0.72875,0.72875
D,teacher=gb_only,KNN(k10),58,0.738125,0.73875,0.7177083333333333,0.0,0.06249999999999867,0.73875,0.73875,0.73875,0.73875,0.738125
D,teacher=gb_only,KNN(k10),59,0.705625,0.705625,0.7083333333333334,0.0,0.0,0.705625,0.705625,0.705625,0.70625,0.705625
D,teacher=gb_only,KNN(k10),60,0.730625,0.73125,0.7104166666666667,0.0,0.06249999999999867,0.73125,0.73125,0.73125,0.73125,0.730625
D,teacher=gb_only,KNN(k10),61,0.74,0.739375,0.7072916666666667,0.7,-0.06249999999999867,0.74,0.739375,0.739375,0.739375,0.74
D,teacher=gb_only,SVM(rbf),42,0.74625,0.746875,0.74375,0.3,0.06249999999999867,0.746875,0.746875,0.746875,0.748125,0.74625
D,teacher=gb_only,SVM(rbf),43,0.754375,0.755,0.728125,0.0,0.06249999999999867,0.755,0.754375,0.75375,0.75375,0.754375
D,teacher=gb_only,SVM(rbf),44,0.748125,0.74625,0.7083333333333334,0.0,-0.1875000000000071,0.74625,0.7475,0.746875,0.746875,0.748125
D,teacher=gb_only,SVM(rbf),45,0.7375,0.738125,0.7541666666666667,0.0,0.06249999999999867,0.738125,0.73875,0.73875,0.736875,0.7375
D,teacher=gb_only,SVM(rbf),46,0.75125,0.75375,0.71875,0.3,0.2500000000000058,0.75375,0.75375,0.75375,0.75375,0.75125
D,teacher=gb_only,SVM(rbf),47,0.750625,0.749375,0.7260416666666667,0.0,-0.12499999999999734,0.749375,0.748125,0.748125,0.74875,0.750625
D,teacher=gb_only,SVM(rbf),48,0.726875,0.726875,0.771875,1.0,0.0,0.721875,0.7225,0.723125,0.72375,0.726875
D,teacher=gb_only,SVM(rbf),49,0.741875,0.74125,0.728125,0.3,-0.06249999999999867,0.740625,0.74125,0.740625,0.74125,0.741875
D,teacher=gb_only,SVM(rbf),50,0.735,0.734375,0.7520833333333333,0.0,-0.06249999999999867,0.734375,0.73375,0.73375,0.735,0.735
D,teacher=gb_only,SVM(rbf),51,0.74875,0.74875,0.7322916666666667,0.0,0.0,0.74875,0.748125,0.74875,0.74875,0.74875
D,teacher=gb_only,SVM(rbf),52,0.75,0.748125,0.7416666666666667,0.0,-0.187499999999996,0.748125,0.748125,0.748125,0.748125,0.75
D,teacher=gb_only,SVM(rbf),53,0.738125,0.738125,0.7458333333333333,1.0,0.0,0.740625,0.738125,0.74,0.74,0.738125
D,teacher=gb_only,SVM(rbf),54,0.74375,0.745625,0.7479166666666667,0.0,0.187499999999996,0.745625,0.743125,0.743125,0.744375,0.74375
D,teacher=gb_only,SVM(rbf),55,0.7575,0.756875,0.7552083333333334,0.3,-0.06249999999999867,0.755625,0.756875,0.758125,0.758125,0.7575
D,teacher=gb_only,SVM(rbf),56,0.734375,0.734375,0.7375,0.0,0.0,0.734375,0.733125,0.7325,0.73375,0.734375
D,teacher=gb_only,SVM(rbf),57,0.76,0.759375,0.7604166666666666,0.0,-0.06249999999999867,0.759375,0.760625,0.760625,0.76,0.76
D,teacher=gb_only,SVM(rbf),58,0.754375,0.754375,0.7291666666666666,0.5,0.0,0.755625,0.754375,0.754375,0.755,0.754375
D,teacher=gb_only,SVM(rbf),59,0.7325,0.7325,0.7458333333333333,0.0,0.0,0.7325,0.73125,0.73125,0.731875,0.7325
D,teacher=gb_only,SVM(rbf),60,0.74,0.73875,0.728125,0.7,-0.12499999999999734,0.739375,0.73875,0.738125,0.73875,0.74
D,teacher=gb_only,SVM(rbf),61,0.760625,0.760625,0.7177083333333333,0.3,0.0,0.76125,0.760625,0.760625,0.7625,0.760625
D,teacher=gb_only,Logistic,42,0.4375,0.43875,0.44166666666666665,0.7,0.12499999999999734,0.4375,0.4375,0.436875,0.43875,0.4375
D,teacher=gb_only,Logistic,43,0.43,0.430625,0.428125,0.0,0.06249999999999867,0.430625,0.430625,0.43125,0.43125,0.43
D,teacher=gb_only,Logistic,44,0.446875,0.446875,0.43333333333333335,1.0,0.0,0.445625,0.448125,0.446875,0.446875,0.446875
D,teacher=gb_only,Logistic,45,0.455625,0.4575,0.4479166666666667,0.3,0.18750000000000155,0.4575,0.4575,0.455625,0.455625,0.455625
D,teacher=gb_only,Logistic,46,0.435625,0.436875,0.434375,0.0,0.1250000000000029,0.436875,0.436875,0.436875,0.435625,0.435625
D,teacher=gb_only,Logistic,47,0.435625,0.43375,0.43645833333333334,0.0,-0.187499999999996,0.43375,0.434375,0.435625,0.435,0.435625
D,teacher=gb_only,Logistic,48,0.45625,0.45625,0.46041666666666664,0.0,0.0,0.45625,0.456875,0.4575,0.45625,0.45625
D,teacher=gb_only,Logistic,49,0.448125,0.448125,0.4395833333333333,0.0,0.0,0.448125,0.448125,0.448125,0.448125,0.448125
D,teacher=gb_only,Logistic,50,0.4375,0.4375,0.4427083333333333,0.7,0.0,0.43625,0.436875,0.436875,0.4375,0.4375
D,teacher=gb_only,Logistic,51,0.45125,0.45125,0.46145833333333336,0.0,0.0,0.45125,0.45125,0.45125,0.45125,0.45125
D,teacher=gb_only,Logistic,52,0.4425,0.440625,0.44583333333333336,0.0,-0.18750000000000155,0.440625,0.44,0.44,0.44125,0.4425
D,teacher=gb_only,Logistic,53,0.464375,0.465625,0.42604166666666665,0.3,0.1250000000000029,0.465,0.465625,0.465,0.465,0.464375
D,teacher=gb_only,Logistic,54,0.45875,0.4575,0.45625,0.0,-0.12499999999999734,0.4575,0.4575,0.4575,0.458125,0.45875
D,teacher=gb_only,Logistic,55,0.443125,0.4425,0.440625,0.0,-0.06249999999999867,0.4425,0.443125,0.443125,0.44375,0.443125
D,teacher=gb_only,Logistic,56,0.4575,0.455625,0.45625,0.3,-0.18750000000000155,0.45625,0.455625,0.455,0.4575,0.4575
D,teacher=gb_only,Logistic,57,0.454375,0.4525,0.47708333333333336,0.7,-0.187499999999996,0.4525,0.4525,0.4525,0.4525,0.454375
D,teacher=gb_only,Logistic,58,0.4275,0.43,0.4510416666666667,0.0,0.2500000000000002,0.43,0.43,0.429375,0.429375,0.4275
D,teacher=gb_only,Logistic,59,0.446875,0.4475,0.453125,0.3,0.06249999999999867,0.448125,0.4475,0.44875,0.448125,0.446875
D,teacher=gb_only,Logistic,60,0.455625,0.455625,0.459375,0.0,0.0,0.455625,0.455,0.455625,0.455,0.455625
D,teacher=gb_only,Logistic,61,0.453125,0.450625,0.4354166666666667,0.0,-0.2500000000000002,0.450625,0.450625,0.450625,0.453125,0.453125
D,teacher=gb_only,MLP(8),42,0.664375,0.675,0.6791666666666667,0.5,1.0624999999999996,0.680625,0.69375,0.675,0.670625,0.664375
D,teacher=gb_only,MLP(8),43,0.659375,0.668125,0.6604166666666667,0.0,0.8749999999999925,0.668125,0.6725,0.65875,0.64,0.659375
D,teacher=gb_only,MLP(8),44,0.67375,0.705,0.6645833333333333,0.0,3.125,0.705,0.6525,0.6875,0.673125,0.67375
D,teacher=gb_only,MLP(8),45,0.6775,0.6675,0.7052083333333333,0.0,-1.0000000000000009,0.6675,0.6325,0.665625,0.638125,0.6775
D,teacher=gb_only,MLP(8),46,0.648125,0.686875,0.6697916666666667,0.5,3.875000000000006,0.664375,0.66625,0.686875,0.671875,0.648125
D,teacher=gb_only,MLP(8),47,0.6875,0.6725,0.6822916666666666,0.7,-1.5000000000000013,0.661875,0.665625,0.665625,0.6725,0.6875
D,teacher=gb_only,MLP(8),48,0.65875,0.65875,0.69375,1.0,0.0,0.656875,0.643125,0.66,0.6575,0.65875
D,teacher=gb_only,MLP(8),49,0.675,0.683125,0.6708333333333333,0.5,0.8124999999999938,0.71125,0.66,0.683125,0.67375,0.675
D,teacher=gb_only,MLP(8),50,0.663125,0.66375,0.684375,0.0,0.06249999999999867,0.66375,0.66125,0.64875,0.674375,0.663125
D,teacher=gb_only,MLP(8),51,0.686875,0.695,0.69375,0.5,0.8124999999999938,0.66375,0.66,0.695,0.686875,0.686875
D,teacher=gb_only,MLP(8),52,0.646875,0.668125,0.6770833333333334,0.0,2.124999999999999,0.668125,0.65,0.67375,0.649375,0.646875
D,teacher=gb_only,MLP(8),53,0.686875,0.69,0.6802083333333333,0.0,0.31249999999999334,0.69,0.69125,0.68,0.63625,0.686875
D,teacher=gb_only,MLP(8),54,0.715625,0.715625,0.6979166666666666,1.0,0.0,0.676875,0.6675,0.683125,0.703125,0.715625
D,teacher=gb_only,MLP(8),55,0.705625,0.705625,0.69375,1.0,0.0,0.679375,0.695625,0.679375,0.684375,0.705625
D,teacher=gb_only,MLP(8),56,0.671875,0.6775,0.684375,0.3,0.5624999999999991,0.66625,0.6775,0.6675,0.659375,0.671875
D,teacher=gb_only,MLP(8),57,0.644375,0.644375,0.6677083333333333,1.0,0.0,0.6675,0.6325,0.66375,0.643125,0.644375
D,teacher=gb_only,MLP(8),58,0.695625,0.68375,0.68125,0.5,-1.187500000000008,0.674375,0.67375,0.68375,0.68375,0.695625
D,teacher=gb_only,MLP(8),59,0.67,0.688125,0.6916666666666667,0.5,1.8124999999999947,0.663125,0.66125,0.688125,0.67875,0.67
D,teacher=gb_only,MLP(8),60,0.665,0.655625,0.68125,0.0,-0.9375000000000022,0.655625,0.665,0.66875,0.671875,0.665
D,teacher=gb_only,MLP(8),61,0.6475,0.719375,0.678125,0.5,7.187500000000002,0.69,0.6975,0.719375,0.695,0.6475
D,teacher=gb_only,MLP(16),42,0.72125,0.734375,0.7322916666666667,0.0,1.3125000000000053,0.734375,0.7375,0.7125,0.7125,0.72125
D,teacher=gb_only,MLP(16),43,0.72125,0.733125,0.7270833333333333,0.5,1.187500000000008,0.720625,0.7025,0.733125,0.735,0.72125
D,teacher=gb_only,MLP(16),44,0.704375,0.7425,0.6989583333333333,0.0,3.8125000000000075,0.7425,0.7325,0.731875,0.7275,0.704375
